"ID_ESCOLA","ID_REGIAO","ID_MUNICIPIO","IN_PUBLICA","ID_LOCALIZACAO","NIVEL_SOCIO_ECONOMICO","MEDIA_5EF_LP_2017","MEDIA_5EF_LP_2021","MEDIA_5EF_MT_2017","MEDIA_5EF_MT_2021","MEDIA_9EF_LP_2017","MEDIA_9EF_LP_2021","MEDIA_9EF_MT_2017","MEDIA_9EF_MT_2021","MEDIA_EM_LP_2017","MEDIA_EM_LP_2021","MEDIA_EM_MT_2017","MEDIA_EM_MT_2021"
61324380,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,245.67,NA,242.59,NA,269.73,NA,256.23
61324382,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,261.5,NA,248.41,NA,NA,NA,NA
61324387,5,6322017,1,1,"Nível IV",NA,196.63,NA,207.01,NA,248.82,NA,233.1,NA,NA,NA,NA
61324391,5,6322017,1,1,"Nível V",NA,233.95,NA,229.55,NA,NA,NA,NA,NA,NA,NA,NA
61324393,5,6322017,1,1,"Nível V",NA,209.17,NA,224.41,NA,NA,NA,NA,NA,NA,NA,NA
61327592,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,NA,NA,NA,NA,276.77,NA,263.94
61327593,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,NA,NA,NA,NA,269.04,NA,253.37
61327594,5,6322017,1,1,"Nível V",NA,222.34,NA,232.76,NA,NA,NA,NA,NA,NA,NA,NA
61327595,5,6322017,1,1,"Nível IV",NA,200.1,NA,203.87,NA,NA,NA,NA,NA,NA,NA,NA
61327596,5,6322017,1,1,"Nível IV",NA,219.99,NA,220.79,NA,NA,NA,NA,NA,NA,NA,NA
61327597,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61327620,5,6322017,1,1,"Nível V",NA,219.16,NA,221.5,NA,NA,NA,NA,NA,NA,NA,NA
61327625,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,282.08,NA,273.39,NA,286.49,NA,283.38
61327660,5,6322017,1,1,"Nível V",NA,194.85,NA,195.41,NA,NA,NA,NA,NA,NA,NA,NA
61327662,5,6322017,1,1,"Nível V",NA,222.16,NA,220.78,NA,NA,NA,NA,NA,NA,NA,NA
61327995,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,269.97,NA,263.29,NA,272.91,NA,260.22
61327996,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,275.74,NA,292.12,NA,NA,NA,NA
61327997,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,239.72,NA,232.44,NA,NA,NA,NA
61327998,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,257.38,NA,255.09,NA,276.85,NA,269.38
61327999,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61328000,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,263.81,NA,260,NA,NA,NA,NA
61328001,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,261.3,NA,255.81,NA,NA,NA,NA
61328002,5,6322017,1,1,"Nível V",NA,205.66,NA,218.09,NA,265.53,NA,258.5,NA,NA,NA,NA
61328055,5,6322017,1,1,"Nível V",NA,209.91,NA,208.64,NA,254.35,NA,255.93,NA,NA,NA,NA
61328068,5,6322017,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61328069,5,6322017,1,1,"Nível V",NA,198.28,NA,213.07,NA,251.17,NA,241.99,NA,NA,NA,NA
61332692,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,251.99,NA,250.21,NA,NA,NA,NA
61332693,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,254.05,NA,244.23,NA,285.2,NA,266.86
61332723,5,6322017,1,1,"Nível IV",NA,191.87,NA,196.93,NA,245.14,NA,240.47,NA,NA,NA,NA
61332726,5,6322017,1,1,"Nível V",NA,216.35,NA,222.36,NA,NA,NA,NA,NA,NA,NA,NA
61332759,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61334084,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,270.68,NA,255.71,NA,NA,NA,NA
61334085,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,260.79,NA,254.89,NA,NA,NA,NA
61334086,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,265.8,NA,246.29,NA,280.99,NA,259.14
61334087,5,6322017,1,1,"Nível V",NA,223.67,NA,221.57,NA,NA,NA,NA,NA,NA,NA,NA
61334088,5,6322017,1,1,"Nível V",NA,222.24,NA,215.3,NA,261.42,NA,254.95,NA,NA,NA,NA
61334124,5,6322017,1,1,"Nível V",NA,204.2,NA,209.02,NA,249.03,NA,246.35,NA,NA,NA,NA
61334130,5,6322017,1,1,"Nível V",NA,217.64,NA,222.72,NA,NA,NA,NA,NA,NA,NA,NA
61336382,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,263.62,NA,254.61,NA,269.91,NA,261.57
61336383,5,6322017,1,1,"Nível IV",NA,209.43,NA,223.07,NA,252.46,NA,257.21,NA,NA,NA,NA
61336384,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61336385,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61336461,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61341008,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,249.38,NA,238.75,NA,NA,NA,NA
61341009,5,6322017,1,1,"Nível V",NA,229,NA,219.9,NA,NA,NA,NA,NA,NA,NA,NA
61341010,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,260.06,NA,247.27,NA,271.43,NA,262.11
61341011,5,6322017,1,1,"Nível IV",NA,214.68,NA,211.73,NA,NA,NA,NA,NA,NA,NA,NA
61341012,5,6322017,1,1,"Nível IV",NA,240.01,NA,244.94,NA,NA,NA,NA,NA,NA,NA,NA
61341013,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61341040,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,266.72,NA,259.74,NA,278.51,NA,270.83
61341571,5,6322017,1,1,"Nível IV",NA,234.28,NA,230.42,NA,NA,NA,NA,NA,NA,NA,NA
61341586,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,257.22,NA,255.06,NA,279.77,NA,267.27
61341598,5,6322017,1,1,"Nível IV",NA,198.33,NA,208,NA,NA,NA,NA,NA,NA,NA,NA
61341599,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61341600,5,6322017,1,1,"Nível V",NA,207.31,NA,211.61,NA,NA,NA,NA,NA,NA,NA,NA
61342408,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,270.57,NA,269.3,NA,NA,NA,NA
61342409,5,6322017,1,2,"Nível V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61342410,5,6322017,1,1,"Nível IV",NA,220.03,NA,209.8,NA,NA,NA,NA,NA,NA,NA,NA
61342441,5,6322017,1,1,"Nível V",NA,216.69,NA,215.91,NA,NA,NA,NA,NA,NA,NA,NA
61342468,5,6322017,1,1,"Nível IV",NA,190.6,NA,201.55,NA,NA,NA,NA,NA,NA,NA,NA
61344983,5,6322017,1,1,"Nível VI",NA,225.6,NA,225.45,NA,NA,NA,NA,NA,NA,NA,NA
61344984,5,6322017,1,1,"Nível V",NA,217.88,NA,231.06,NA,NA,NA,NA,NA,NA,NA,NA
61344985,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61345023,5,6322017,1,1,"Nível IV",NA,193.6,NA,194.62,NA,NA,NA,NA,NA,NA,NA,NA
61345057,5,6322017,1,1,"Nível V",NA,235.59,NA,241.81,NA,274.98,NA,273.24,NA,NA,NA,NA
61345058,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,231.11,NA,242.17,NA,NA,NA,NA
61346882,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,258.71,NA,255.02,NA,283.64,NA,275.1
61346883,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,252.71,NA,260.87,NA,275.09,NA,260.89
61346884,5,6322017,1,1,"Nível V",NA,235.06,NA,241.32,NA,NA,NA,NA,NA,NA,NA,NA
61346886,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,271.66,NA,261.68,NA,288.44,NA,271.29
61346887,5,6322017,1,1,"Nível V",NA,215.15,NA,214.6,NA,NA,NA,NA,NA,NA,NA,NA
61346888,5,6322017,1,1,"Nível V",NA,214.95,NA,222.26,NA,NA,NA,NA,NA,NA,NA,NA
61346889,5,6322017,1,1,"Nível IV",NA,222.12,NA,220.45,NA,NA,NA,NA,NA,NA,NA,NA
61346890,5,6322017,1,1,"Nível IV",NA,195.1,NA,199.79,NA,NA,NA,NA,NA,NA,NA,NA
61346891,5,6322017,1,1,"Nível V",NA,208.94,NA,204.32,NA,NA,NA,NA,NA,NA,NA,NA
61346892,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,254.75,NA,244.93,NA,NA,NA,NA
61346893,5,6322017,1,1,"Nível V",NA,225.3,NA,228.69,NA,NA,NA,NA,NA,NA,NA,NA
61346930,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,255.09,NA,246.32,NA,265.42,NA,254.29
61346954,5,6322017,1,1,"Nível V",NA,205.57,NA,213.62,NA,248.88,NA,240.44,NA,NA,NA,NA
61346958,5,6322017,1,1,"Nível V",NA,204.13,NA,212.25,NA,NA,NA,NA,NA,NA,NA,NA
61348325,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,268.21,NA,258.45,NA,282.69,NA,270.8
61348326,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,260.93,NA,258.7,NA,NA,NA,NA
61348327,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,267.31,NA,260.11,NA,284.84,NA,268.81
61348328,5,6322017,1,1,"Nível IV",NA,212.36,NA,211.2,NA,NA,NA,NA,NA,NA,NA,NA
61348358,5,6322017,1,1,"Nível V",NA,217.4,NA,214.29,NA,NA,NA,NA,NA,NA,NA,NA
61349164,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,256.97,NA,256.78,NA,291.96,NA,284.59
61349166,5,6322017,1,1,"Nível V",NA,225.86,NA,226.94,NA,NA,NA,NA,NA,NA,NA,NA
61349168,5,6322017,1,1,"Nível V",NA,200.06,NA,209.95,NA,NA,NA,NA,NA,NA,NA,NA
61349169,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,255.67,NA,244.37,NA,279.09,NA,265.46
61349170,5,6322017,1,1,"Nível V",NA,215,NA,223.58,NA,NA,NA,NA,NA,NA,NA,NA
61350566,5,6322017,1,1,"Nível VI",NA,NA,NA,NA,NA,298.09,NA,296.71,NA,316.42,NA,313.11
61350567,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,259.64,NA,256.45,NA,280.5,NA,266.47
61350568,5,6322017,1,1,"Nível V",NA,218.72,NA,216.67,NA,NA,NA,NA,NA,NA,NA,NA
61350569,5,6322017,1,1,"Nível IV",NA,218.2,NA,219.55,NA,NA,NA,NA,NA,NA,NA,NA
61350570,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61350627,5,6322017,1,1,"Nível IV",NA,210.4,NA,218.49,NA,NA,NA,NA,NA,NA,NA,NA
61353922,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,286.73,NA,284.02,NA,297.71,NA,285.47
61353923,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,266.83,NA,264.01,NA,261.11,NA,249.07
61353924,5,6322017,1,1,"Nível V",NA,214.16,NA,217.54,NA,NA,NA,NA,NA,NA,NA,NA
61353925,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,283.29,NA,275.13,NA,NA,NA,NA
61353926,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,258.81,NA,241.23,NA,NA,NA,NA
61353947,5,6322017,1,1,"Nível V",NA,231.84,NA,223.35,NA,NA,NA,NA,NA,NA,NA,NA
61353948,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,252.87,NA,250.54,NA,278.87,NA,268.54
61353950,5,6322017,1,1,"Nível IV",NA,210.43,NA,216.08,NA,NA,NA,NA,NA,NA,NA,NA
61353979,5,6322017,1,1,"Nível V",NA,209.02,NA,206.75,NA,NA,NA,NA,NA,NA,NA,NA
61353980,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,255.58,NA,247.93,NA,NA,NA,NA
61353986,5,6322017,1,1,"Nível V",NA,205.26,NA,209.04,NA,NA,NA,NA,NA,NA,NA,NA
61356296,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,260.73,NA,250.13,NA,265.1,NA,253.54
61356297,5,6322017,1,1,"Nível VI",NA,NA,NA,NA,NA,277.34,NA,282.83,NA,294.95,NA,294.55
61356298,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,257.26,NA,251.99,NA,283.64,NA,270.93
61356299,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,254.4,NA,249.56,NA,255.47,NA,243.06
61356300,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,281.17,NA,278.2,NA,289.47,NA,276.78
61356323,5,6322017,1,1,"Nível V",NA,204.85,NA,202.99,NA,NA,NA,NA,NA,NA,NA,NA
61356331,5,6322017,1,1,"Nível IV",NA,194.85,NA,206.18,NA,NA,NA,NA,NA,NA,NA,NA
61356355,5,6322017,1,1,"Nível V",NA,218.61,NA,222.83,NA,NA,NA,NA,NA,NA,NA,NA
61356375,5,6322017,1,1,"Nível V",NA,214.21,NA,211.52,NA,NA,NA,NA,NA,NA,NA,NA
61357670,5,6322017,1,1,"Nível VI",NA,224.8,NA,223.41,NA,NA,NA,NA,NA,NA,NA,NA
61357671,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,264.44,NA,251.91,NA,NA,NA,NA
61357672,5,6322017,1,1,"Nível V",NA,230.87,NA,220.99,NA,250.66,NA,245.98,NA,NA,NA,NA
61357718,5,6322017,1,1,"Nível V",NA,212.9,NA,205.17,NA,NA,NA,NA,NA,NA,NA,NA
61359956,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,258.19,NA,253.82,NA,269.34,NA,257.41
61359957,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,273.16,NA,268.01,NA,286.62,NA,279.63
61359959,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,260.71,NA,259.5,NA,279.5,NA,266.07
61359960,5,6322017,1,1,"Nível IV",NA,216.43,NA,216.91,NA,NA,NA,NA,NA,NA,NA,NA
61359961,5,6322017,1,1,"Nível V",NA,222.94,NA,228.82,NA,254.68,NA,254.24,NA,NA,NA,NA
61359988,5,6322017,1,1,"Nível IV",NA,186.79,NA,205.55,NA,NA,NA,NA,NA,NA,NA,NA
61362365,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,269.48,NA,257.41,NA,296.69,NA,287.22
61362366,5,6322017,1,1,"Nível IV",NA,219.34,NA,236.34,NA,NA,NA,NA,NA,NA,NA,NA
61362367,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,259.65,NA,258.28,NA,NA,NA,NA
61362399,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61362434,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,NA,NA,NA,NA,294.04,NA,289.12
61364746,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,279.17,NA,278.83,NA,286.13,NA,280.84
61364747,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,291.76,NA,293.04,NA,296.8,NA,285.41
61364748,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,261.19,NA,254.28,NA,282.49,NA,271.37
61364749,5,6322017,1,1,"Nível V",NA,204.74,NA,204.6,NA,NA,NA,NA,NA,NA,NA,NA
61364774,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,260.19,NA,248.88,NA,290.53,NA,270.97
61364779,5,6322017,1,1,"Nível V",NA,218.57,NA,222.12,NA,NA,NA,NA,NA,NA,NA,NA
61364801,5,6322017,1,1,"Nível V",NA,237.81,NA,243.92,NA,268.81,NA,262.82,NA,NA,NA,NA
61365595,5,6322017,1,1,"Nível IV",NA,210.25,NA,211.16,NA,NA,NA,NA,NA,NA,NA,NA
61366929,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,258.66,NA,264.27,NA,272.03,NA,270.48
61366962,5,6322017,1,1,"Nível IV",NA,190.89,NA,199.17,NA,NA,NA,NA,NA,NA,NA,NA
61366990,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61366992,5,6322017,1,1,"Nível V",NA,215.83,NA,216.73,NA,258.92,NA,260.36,NA,NA,NA,NA
61366993,5,6322017,1,1,"Nível V",NA,214.17,NA,222.88,NA,NA,NA,NA,NA,NA,NA,NA
61366995,5,6322017,1,1,"Nível V",NA,230.7,NA,232.53,NA,NA,NA,NA,NA,NA,NA,NA
61369536,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,262.86,NA,267.69,NA,284.02,NA,281.34
61369537,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,236.54,NA,234,NA,254.85,NA,252.83
61369538,5,6322017,1,1,"Nível V",NA,213.24,NA,222.69,NA,262.78,NA,256.12,NA,NA,NA,NA
61369539,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,266.7,NA,261.76,NA,NA,NA,NA
61369540,5,6322017,1,1,"Nível V",NA,227.75,NA,239.53,NA,NA,NA,NA,NA,NA,NA,NA
61369541,5,6322017,1,1,"Nível V",NA,196.67,NA,202.24,NA,NA,NA,NA,NA,NA,NA,NA
61369542,5,6322017,1,1,"Nível V",NA,208.43,NA,209.5,NA,NA,NA,NA,NA,NA,NA,NA
61369543,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,234.04,NA,228.86,NA,NA,NA,NA
61369576,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,259.86,NA,254.34,NA,266.19,NA,256.95
61369577,5,6322017,1,1,"Nível V",NA,204.16,NA,208.3,NA,NA,NA,NA,NA,NA,NA,NA
61369578,5,6322017,1,1,"Nível IV",NA,208.43,NA,214.15,NA,232.85,NA,228.62,NA,NA,NA,NA
61369605,5,6322017,1,1,"Nível IV",NA,210.31,NA,215.54,NA,NA,NA,NA,NA,NA,NA,NA
61369613,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,254.07,NA,245.86,NA,NA,NA,NA
61370769,5,6322017,1,1,"Nível V",NA,215.39,NA,215.65,NA,NA,NA,NA,NA,NA,NA,NA
61370770,5,6322017,1,1,"Nível V",NA,210.86,NA,210.76,NA,NA,NA,NA,NA,NA,NA,NA
61370771,5,6322017,1,1,"Nível V",NA,216.32,NA,219.5,NA,NA,NA,NA,NA,NA,NA,NA
61370772,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,257.06,NA,249.53,NA,NA,NA,NA
61372567,5,6322017,1,1,"Nível V",NA,196.09,NA,211.3,NA,NA,NA,NA,NA,NA,NA,NA
61372568,5,6322017,1,1,"Nível V",NA,204.03,NA,207.05,NA,NA,NA,NA,NA,NA,NA,NA
61372569,5,6322017,1,1,"Nível IV",NA,212.28,NA,225.62,NA,NA,NA,NA,NA,NA,NA,NA
61372570,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,251.17,NA,242.73,NA,NA,NA,NA
61372627,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61372629,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,240.54,NA,234.74,NA,282.73,NA,265.6
61376903,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,261.31,NA,250.75,NA,294.65,NA,281.27
61376904,5,6322017,1,1,"Nível V",NA,214.43,NA,214.2,NA,NA,NA,NA,NA,NA,NA,NA
61376905,5,6322017,1,1,"Nível V",NA,224.73,NA,224.51,NA,NA,NA,NA,NA,NA,NA,NA
61376906,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,264.85,NA,257.57,NA,261.18,NA,255.69
61376907,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,261.21,NA,253.95,NA,NA,NA,NA
61376908,5,6322017,1,1,"Nível V",NA,213.54,NA,228.2,NA,NA,NA,NA,NA,NA,NA,NA
61376909,5,6322017,1,1,"Nível VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61376910,5,6322017,1,1,"Nível V",NA,215.18,NA,224.64,NA,NA,NA,NA,NA,NA,NA,NA
61376911,5,6322017,1,1,"Nível IV",NA,204.1,NA,206.46,NA,NA,NA,NA,NA,NA,NA,NA
61376928,5,6322017,1,1,"Nível V",NA,195.52,NA,203.24,NA,NA,NA,NA,NA,NA,NA,NA
61376937,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61376964,5,6322017,1,1,"Nível IV",NA,202.54,NA,203.24,NA,NA,NA,NA,NA,NA,NA,NA
61378161,5,6322017,1,1,"Nível V",NA,235.77,NA,238.33,NA,NA,NA,NA,NA,NA,NA,NA
61378221,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,261.1,NA,248.7,NA,277.01,NA,264.37
61378224,5,6322017,1,1,"Nível V",NA,198.38,NA,199.05,NA,251.26,NA,247.35,NA,NA,NA,NA
61378230,5,6322017,1,1,"Nível V",NA,199.87,NA,205.56,NA,NA,NA,NA,NA,NA,NA,NA
61378231,5,6322017,1,1,"Nível V",NA,227.05,NA,225.83,NA,258.34,NA,245.29,NA,NA,NA,NA
61378232,5,6322017,1,1,"Nível V",NA,201.6,NA,203.51,NA,NA,NA,NA,NA,NA,NA,NA
61379991,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,NA,NA,NA,NA,260.9,NA,254.91
61379992,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,264.27,NA,258.47,NA,287.58,NA,275.7
61379993,5,6322017,1,1,"Nível V",NA,244.78,NA,259.23,NA,271.27,NA,273.32,NA,NA,NA,NA
61379994,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,259.89,NA,253.94,NA,262.76,NA,255.2
61380041,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,272.62,NA,262.35,NA,NA,NA,NA
61380052,5,6322017,1,1,"Nível IV",NA,197.55,NA,197.2,NA,245.32,NA,242.02,NA,NA,NA,NA
61380053,5,6322017,1,1,"Nível V",NA,221.74,NA,227.55,NA,NA,NA,NA,NA,NA,NA,NA
61382826,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,263.88,NA,261.5,NA,286.35,NA,276.78
61382828,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,267.69,NA,273.57,NA,NA,NA,NA
61382829,5,6322017,1,1,"Nível V",NA,227.63,NA,235.78,NA,NA,NA,NA,NA,NA,NA,NA
61382830,5,6322017,1,1,"Nível V",NA,222.09,NA,225.52,NA,NA,NA,NA,NA,NA,NA,NA
61382831,5,6322017,1,1,"Nível V",NA,218.11,NA,221.34,NA,NA,NA,NA,NA,NA,NA,NA
61382867,5,6322017,1,1,"Nível V",NA,259.43,NA,255.16,NA,NA,NA,NA,NA,NA,NA,NA
61382901,5,6322017,1,1,"Nível V",NA,217.14,NA,216.62,NA,NA,NA,NA,NA,NA,NA,NA
61385181,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,254.75,NA,244.38,NA,278.73,NA,269.76
61385182,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61385183,5,6322017,1,1,"Nível V",NA,220.15,NA,229.68,NA,NA,NA,NA,NA,NA,NA,NA
61385184,5,6322017,1,1,"Nível V",NA,213.84,NA,210.6,NA,NA,NA,NA,NA,NA,NA,NA
61385185,5,6322017,1,1,"Nível V",NA,212.51,NA,210.13,NA,252.08,NA,257.43,NA,NA,NA,NA
61385186,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61385187,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61385188,5,6322017,1,1,"Nível V",NA,216.47,NA,212.23,NA,NA,NA,NA,NA,NA,NA,NA
61385189,5,6322017,1,1,"Nível V",NA,199.14,NA,215.8,NA,NA,NA,NA,NA,NA,NA,NA
61385232,5,6322017,1,1,"Nível V",NA,192.09,NA,196.87,NA,NA,NA,NA,NA,NA,NA,NA
61385257,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,297.37,NA,297.83,NA,302.16,NA,291.35
61385261,5,6322017,1,1,"Nível V",NA,225.35,NA,228.1,NA,NA,NA,NA,NA,NA,NA,NA
61385265,5,6322017,1,1,"Nível V",NA,222.57,NA,226.25,NA,NA,NA,NA,NA,NA,NA,NA
61387549,5,6322017,1,1,"Nível V",NA,217.28,NA,212.6,NA,251.32,NA,248.81,NA,NA,NA,NA
61387551,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,NA,NA,NA,NA,294.78,NA,281.56
61387552,5,6322017,1,1,"Nível V",NA,235.21,NA,224.61,NA,NA,NA,NA,NA,NA,NA,NA
61387553,5,6322017,1,1,"Nível V",NA,225.11,NA,222.07,NA,NA,NA,NA,NA,NA,NA,NA
61387554,5,6322017,1,1,"Nível IV",NA,237.81,NA,218.18,NA,NA,NA,NA,NA,NA,NA,NA
61387555,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61387598,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,275.94,NA,280.12,NA,NA,NA,NA
61388840,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,271.47,NA,265.32,NA,278.32,NA,266.49
61388841,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,242.91,NA,236.27,NA,NA,NA,NA
61388842,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,259.41,NA,249.07,NA,NA,NA,NA
61388843,5,6322017,1,1,"Nível V",NA,212.68,NA,214.39,NA,NA,NA,NA,NA,NA,NA,NA
61388866,5,6322017,1,1,"Nível IV",NA,185.87,NA,193.62,NA,NA,NA,NA,NA,NA,NA,NA
61388902,5,6322017,1,1,"Nível IV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61392263,5,6322017,1,1,"Nível V",NA,226.28,NA,220.71,NA,NA,NA,NA,NA,NA,NA,NA
61392264,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61392265,5,6322017,1,1,"Nível V",NA,NA,NA,NA,NA,250.5,NA,255.05,NA,NA,NA,NA
61392266,5,6322017,1,1,"Nível V",NA,225.63,NA,220.46,NA,271.19,NA,263.22,NA,NA,NA,NA
61392267,5,6322017,1,1,"Nível V",NA,221.13,NA,234.22,NA,NA,NA,NA,NA,NA,NA,NA
61392268,5,6322017,1,1,"Nível V",NA,212.51,NA,220.1,NA,257.41,NA,252.8,NA,NA,NA,NA
61392269,5,6322017,1,1,"Nível V",NA,207.41,NA,214.13,NA,NA,NA,NA,NA,NA,NA,NA
61392296,5,6322017,1,1,"Nível V",NA,191.7,NA,198.09,NA,249.28,NA,242.42,NA,NA,NA,NA
